company_id,year,debt_to_equity,interest_coverage,icr_label,icr_warning,net_debt,asset_turnover,high_leverage_flag
CHOLAFIN,Mar 2015,7.457943925233645,,Debt Free,False,19925,0.15564772917714095,False
CHOLAFIN,Mar 2016,6.143324250681199,643.5,,False,22530,0.15109899960557927,False
CHOLAFIN,Mar 2017,5.600511865984179,448.6666666666667,,False,23889,0.15340871952415192,False
CHOLAFIN,Mar 2018,7.479024390243903,,Debt Free,False,38307,0.12586320103244503,False
CHOLAFIN,Mar 2019,8.145457474226804,1659.0,,False,50525,0.12363889372064707,False
CHOLAFIN,Mar 2020,6.707926829268293,,Debt Free,False,54972,0.13600174841549845,False
CHOLAFIN,Mar 2021,6.638541666666667,52.410714285714285,,False,62147,0.12838272332672418,False
CHOLAFIN,Mar 2022,5.87764465969921,35.17857142857143,,False,67119,0.12303887097165304,False
CHOLAFIN,Mar 2023,6.786421302105117,16.581818181818182,,False,93796,0.113388543215961,False
CHOLAFIN,Mar 2024,6.863420609401317,21.211764705882352,,False,130439,0.12230192869816066,False
CIPLA,Mar 2013,0.10721809513249805,24.86530612244898,,False,-1565,0.7101561159718648,False
CIPLA,Mar 2014,0.1241667495771565,32.059760956175296,,False,539,0.7591791044776119,False
CIPLA,Mar 2015,0.15765598963154973,56.109756097560975,,False,1063,0.7239948947032546,False
CIPLA,Mar 2016,0.45168012503256055,54.46153846153846,,False,4443,0.6551380113069505,False
CIPLA,Mar 2017,0.3278858418367347,57.28365384615385,,False,3140,0.6897311802194642,False
CIPLA,Mar 2018,0.2880033733923677,44.1,,False,2839,0.668460283156177,False
CIPLA,Mar 2019,0.2875033306687983,27.849056603773583,,False,1762,0.6885784024913728,False
CIPLA,Mar 2020,0.17864619678995114,40.53779069767442,,False,1345,0.731417837168595,False
CIPLA,Mar 2021,0.10989850485648806,56.12406015037594,,False,-696,0.7708710521021928,False
CIPLA,Mar 2022,0.05066935367784655,174.06060606060606,,False,-1495,0.8103287783445656,False
CIPLA,Mar 2023,0.03430597684453369,60.57337883959045,,False,-2859,0.7765529010238907,False
CIPLA,Mar 2024,0.020931625851868495,35.33876811594203,,False,-4890,0.7922417237881536,False
COALINDIA,Mar 2013,0.026922759531275788,5.740630712979891,,False,-1090,0.6154365983979528,False
COALINDIA,Mar 2014,0.0041977171964908975,7.374389733575115,,False,-3597,0.6728544473879815,False
COALINDIA,Mar 2015,0.010110772433276337,8.645357686453577,,False,-2405,0.6661453980065968,False
COALINDIA,Mar 2016,0.034421382022794475,9.963125105236571,,False,-1707,0.6856375484325467,False
COALINDIA,Mar 2017,0.12293009217717596,12.364936042136945,,False,1531,0.6591278976616324,False
COALINDIA,Mar 2018,0.07622162751511548,15.269748743718592,,False,-166,0.6793920507527635,False
COALINDIA,Mar 2019,0.08353808353808354,12.787795680493657,,False,-960,0.7486487096022433,False
COALINDIA,Mar 2020,0.20008085331343098,11.56455617628802,,False,4461,0.64044794027463,False
COALINDIA,Mar 2021,0.16112602004490936,19.085783003741316,,False,-66,0.5589906302972351,False
COALINDIA,Mar 2022,0.08145006142363767,21.99120538023797,,False,-5407,0.6114436344992086,False
COALINDIA,Mar 2023,0.07118320924346268,14.33719512195122,,False,-2808,0.6244557263907207,False
COALINDIA,Mar 2024,0.0788468512027076,11.24178180085755,,False,-587,0.6018691588785047,False
DABUR,Mar 2013,0.5494033412887828,18.508474576271187,,False,222,1.3038861754087916,False
DABUR,Mar 2014,0.26656626506024095,23.85185185185185,,False,-368,1.3286897590361446,False
DABUR,Mar 2015,0.21884317233154443,36.85,,False,-1079,1.2766131673763512,False
DABUR,Mar 2016,0.19299928074802206,36.145833333333336,,False,-1886,1.122331217541835,False
DABUR,Mar 2017,0.20115535382710956,33.48148148148148,,False,-2265,0.9847387480600104,False
DABUR,Mar 2018,0.16438836312653346,36.0,,False,-2867,0.8873822109859802,False
DABUR,Mar 2019,0.12411221590909091,32.7,,False,-2660,1.0092449922958397,False
DABUR,Mar 2020,0.07901907356948229,39.94,,False,-2278,0.9301702902431188,False
DABUR,Mar 2021,0.06641440501043841,75.06451612903226,,False,-3651,0.8826733130250162,False
DABUR,Mar 2022,0.12288236697685516,65.64102564102564,,False,-5190,0.8864376424617388,False
DABUR,Mar 2023,0.13083695531037556,33.42307692307692,,False,-5091,0.8445648989159098,False
DABUR,Mar 2024,0.13835394283397526,23.241935483870968,,False,-5568,0.8205874569992061,False
DIVISLAB,Mar 2013,0.013194722111155539,287.0,,False,-375,0.6833386428798981,False
DIVISLAB,Mar 2014,0.006072874493927126,362.0,,False,-484,0.6824797843665769,False
DIVISLAB,Mar 2015,0.007723112128146453,403.6666666666667,,False,-706,0.7071509648127128,False
DIVISLAB,Mar 2016,0.009783368273934312,303.2,,False,-761,0.7709269089424254,False
DIVISLAB,Mar 2017,0.006720179204778794,507.3333333333333,,False,-1595,0.6602761982128351,False
DIVISLAB,Mar 2018,0.010632911392405063,688.0,,False,-1826,0.5734708916728076,False
DIVISLAB,Mar 2019,0.015236452493891045,405.6,,False,-1840,0.6154803384768541,False
DIVISLAB,Mar 2020,0.00533515731874145,287.42857142857144,,False,-932,0.6322822646817489,False
DIVISLAB,Mar 2021,0.0005379236148466917,1462.0,,False,5,0.6470151332281125,False
DIVISLAB,Mar 2022,0.00034106412005457026,1998.5,,False,-68,0.6706586826347305,False
DIVISLAB,Mar 2023,0.0003133077465340331,1357.0,,False,-73,0.5384402079722703,False
DIVISLAB,Mar 2024,0.0002210596124088129,636.25,,False,-79,0.5074385510996119,False
DLF,Mar 2013,1.0338528508686695,1.6905790838375108,,False,25266,0.1202375980323913,False
DLF,Mar 2014,0.8809271764920606,1.4721883881445392,,True,23242,0.12860131731886865,False
DLF,Mar 2015,0.8949906828894004,1.5264756944444444,,False,23872,0.11543569466662643,False
DLF,Mar 2016,1.049648926004404,1.6686567164179105,,False,3954,0.1607996241636832,False
DLF,Mar 2017,1.1883774874862654,1.537248322147651,,False,27993,0.12854551709040873,False
DLF,Mar 2018,0.49534139503270935,4.1003049813622505,,False,-3341,0.11070396962944623,False
DLF,Mar 2019,0.5129258994519895,1.4219204655674103,,True,-3783,0.12583668005354753,False
DLF,Mar 2020,0.23523093447905477,1.598458304134548,,False,-10463,0.10883879048130256,False
DLF,Mar 2021,0.19482797645993663,2.17116060961313,,False,-12860,0.10121896500149566,False
DLF,Mar 2022,0.1150101754578956,3.1008,,False,-15597,0.111732171125921,False
DLF,Mar 2023,0.08846551861384562,5.211734693877551,,False,-16147,0.10832762687362094,False
DLF,Mar 2024,0.12259389820192235,7.457865168539326,,False,-15304,0.10880495691479457,False
DMART,Mar 2013,0.6666666666666666,5.348837209302325,,False,510,2.2392761394101877,False
DMART,Mar 2014,0.6705020920502092,6.375,,False,625,2.5918141592920354,False
DMART,Mar 2015,0.7533333333333333,6.611111111111111,,False,889,2.7341825902335457,False
DMART,Mar 2016,0.7836949375410914,7.483516483516484,,False,1163,2.7672469374597033,False
DMART,Mar 2017,0.3896408120770432,8.172131147540984,,False,1471,2.044681216703901,False
DMART,Mar 2018,0.09402441636324695,24.016666666666666,,False,371,2.6616501416430594,False
DMART,Mar 2019,0.12529085376767496,35.765957446808514,,False,683,2.8554096488723952,False
DMART,Mar 2020,0.030054151624548737,31.71014492753623,,False,318,2.0594567737661476,False
DMART,Mar 2021,0.032255416940249505,46.166666666666664,,False,390,1.7680703039179788,False
DMART,Mar 2022,0.04730223716917678,48.44444444444444,,False,641,2.0021976601383233,False
DMART,Mar 2023,0.039992536385122526,56.223880597014926,,False,441,2.3661971830985915,False
DMART,Mar 2024,0.031661140228901485,73.29310344827586,,False,485,2.398875873795579,False
DRREDDY,Mar 2013,0.5781127335531481,28.15,,False,3485,0.8843796711509716,False
DRREDDY,Mar 2014,0.5692307692307692,26.937007874015748,,False,3410,0.84339243052936,False
DRREDDY,Mar 2015,0.4378361920227342,34.888888888888886,,False,2066,0.8139459283740587,False
DRREDDY,Mar 2016,0.2666878828864667,46.74698795180723,,False,-481,0.7657648794884407,False
DRREDDY,Mar 2017,0.4010764964932311,33.46835443037975,,False,2808,0.655583264062067,False
DRREDDY,Mar 2018,0.40335666560610883,31.72151898734177,,False,2773,0.6389995078079556,False
DRREDDY,Mar 2019,0.27367370222475756,39.98876404494382,,False,1251,0.6890891248104202,False
DRREDDY,Mar 2020,0.14167574844541317,32.11224489795919,,False,-468,0.7542953106833742,False
DRREDDY,Mar 2021,0.17181565670880336,43.391752577319586,,False,819,0.7164134195877839,False
DRREDDY,Mar 2022,0.17613991255465333,45.03125,,False,768,0.7242990654205608,False
DRREDDY,Mar 2023,0.05784591600103066,52.03496503496503,,False,-3639,0.7659349871154025,False
DRREDDY,Mar 2024,0.07085722375592836,51.707602339181285,,False,-2928,0.7223053120165034,False
EICHERMOT,Dec 2012,0.013105413105413105,171.5,,False,-615,1.4292104674569448,False
EICHERMOT,Dec 2013,0.040875912408759124,101.0,,False,-741,1.2759977515458123,False
EICHERMOT,Dec 2014,0.023052464228934817,122.3,,False,-1020,1.3646728096204903,False
EICHERMOT,Mar 2016,0.006296194908294552,1008.0,,False,-3365,1.2498481473982588,False
EICHERMOT,Mar 2017,0.02095416276894294,647.5,,False,-4875,1.003424168925667,False
EICHERMOT,Mar 2018,0.021479374110953058,669.0,,False,-5430,0.9415038857382902,False
EICHERMOT,Mar 2019,0.020968827091276072,515.0,,False,-4736,0.8603670852726794,False
EICHERMOT,Mar 2020,0.024947400060114217,145.0,,False,-5500,0.7352610441767068,False
EICHERMOT,Mar 2021,0.01914670396922539,141.5625,,False,-3683,0.5989422350436157,False
EICHERMOT,Mar 2022,0.008565989847715736,140.73684210526315,,False,-7613,0.6380421313506816,False
EICHERMOT,Mar 2023,0.019212808539026016,155.5,,False,-12033,0.7522658610271903,False
EICHERMOT,Mar 2024,0.023219728456636186,114.70588235294117,,False,-13108,0.7153796236210254,False
GAIL,Mar 2013,0.5720636243661874,19.02517162471396,,False,15218,0.8522797572271732,False
GAIL,Mar 2014,0.5711424698052748,13.804185351270553,,False,17255,0.9237269124355044,False
GAIL,Mar 2015,0.5376227147140086,10.085889570552148,,False,17019,0.8692101221490189,False
GAIL,Mar 2016,0.24866082465730846,6.407542579075426,,False,-792,0.8813131740683676,False
GAIL,Mar 2017,0.16672179112072255,14.210216110019646,,False,-3572,0.8329244651833044,False
GAIL,Mar 2018,0.09299647304397898,29.661016949152543,,False,-6576,0.8882369240297948,False
GAIL,Mar 2019,0.04834362229371359,73.31446540880503,,False,-8498,1.1134656417151376,False
GAIL,Mar 2020,0.14029390273605585,41.48220064724919,,False,-2981,0.9677582939653562,False
GAIL,Mar 2021,0.14803881012372608,56.30167597765363,,False,-5185,0.7080340614587189,False
GAIL,Mar 2022,0.14374395607823565,89.53465346534654,,False,-7192,0.9605110577321295,False
GAIL,Mar 2023,0.274400480539683,28.279452054794522,,False,568,1.3512174759983304,False
GAIL,Mar 2024,0.28304998896060884,23.624478442280946,,False,-116,1.0680883472962681,False
GODREJCP,Mar 2013,0.7413220645940235,13.666666666666666,,False,2335,0.8332683560753736,False
GODREJCP,Mar 2014,0.6286092715231788,10.258333333333333,,False,2237,0.9133413461538461,False
GODREJCP,Mar 2015,0.6302482022732545,12.964285714285714,,False,2531,0.9066301369863013,False
GODREJCP,Mar 2016,0.67752519334427,10.8984375,,False,2701,0.8703378448186796,False
GODREJCP,Mar 2017,0.7546208977744248,12.876623376623376,,False,3067,0.7162287480680062,False
GODREJCP,Mar 2018,0.5605624800255673,13.68208092485549,,False,2511,0.7102567801500288,False
GODREJCP,Mar 2019,0.4653914958029448,10.478991596638656,,False,2866,0.7318007662835249,False
GODREJCP,Mar 2020,0.45264623955431754,9.587719298245615,,False,2903,0.6660618279569892,False
GODREJCP,Mar 2021,0.1974785464561924,17.55072463768116,,False,1185,0.7742909295141814,False
GODREJCP,Mar 2022,0.1474558670820353,20.385245901639344,,False,689,0.7633378932968536,False
GODREJCP,Mar 2023,0.08191967522111063,13.601063829787234,,False,-1899,0.7636634742214831,False
GODREJCP,Mar 2024,0.2557548817272583,2.412903225806452,,False,-282,0.7664201826881253,False
GRASIM,Mar 2013,0.48583201912804597,20.82716049382716,,False,1539,0.6325272533599257,False
GRASIM,Mar 2014,0.44788341429562806,12.284116331096197,,False,2070,0.5934933802580862,False
GRASIM,Mar 2015,0.5155574762316335,8.506746626686656,,False,4675,0.5873077563711065,False
GRASIM,Mar 2016,0.45590433482810166,10.071030640668523,,False,1904,0.5788740432388881,False
GRASIM,Mar 2017,0.29352916812693153,12.055555555555555,,False,-4987,0.5748163258801218,False
GRASIM,Mar 2018,1.1692613448161644,3.282009282009282,,False,1075,0.26885170202838876,False
GRASIM,Mar 2019,1.4561702861082386,2.441254125412541,,False,21740,0.3201632334827705,False
GRASIM,Mar 2020,1.4969540727137889,2.532510885341074,,False,18440,0.27951396709817716,False
GRASIM,Mar 2021,1.2074083122118056,3.4536082474226806,,False,-8939,0.28578375082756996,False
GRASIM,Mar 2022,0.9873842454986196,4.622906197654942,,False,-22022,0.3309746877907238,False
GRASIM,Mar 2023,1.3085646795864976,4.1896095301125085,,False,-2316,0.34922496385341856,False
GRASIM,Mar 2024,1.5470993649397087,3.015845639754231,,False,7849,0.3178182841724175,False
HAL,Mar 2016,0.15,679.3333333333334,,False,18,95.2159090909091,False
HAL,Mar 2017,0.015037593984962405,267.5,,False,-20,105.58823529411765,False
HAL,Mar 2018,0.023076923076923078,120.6,,False,-21,111.56024096385542,False
HAL,Mar 2019,0.06015037593984962,27.937853107344633,,False,-14,114.33142857142857,False
HAL,Mar 2020,0.014492753623188406,14.749303621169917,,False,-16,123.95953757225433,False
HAL,Mar 2021,0.041666666666666664,21.352059925093634,,False,-11,123.02150537634408,False
HAL,Mar 2022,0.0784313725490196,98.55384615384615,,False,-17,121.88118811881188,False
HAL,Mar 2023,0.2655367231638418,130.328125,,False,12,99.36531365313652,False
HAL,Mar 2024,0.6180904522613065,270.8837209302326,,False,80,67.51333333333334,False
HAVELLS,Mar 2013,0.680998613037448,7.284552845528455,,False,982,1.6004934948407357,False
HAVELLS,Mar 2014,0.6326530612244898,7.96078431372549,,False,1054,1.5099399849962492,False
HAVELLS,Mar 2015,0.23322332233223322,8.364583333333334,,False,424,1.7685881370091896,False
HAVELLS,Mar 2016,0.04426825239511067,19.175824175824175,,False,-55,1.7310234784590837,False
HAVELLS,Mar 2017,0.06349206349206349,65.92307692307692,,False,46,1.1861455108359134,False
HAVELLS,Mar 2018,0.030831099195710455,45.2,,False,115,1.2282082324455206,False
HAVELLS,Mar 2019,0.022391615054787994,82.0625,,False,94,1.409205372132065,False
HAVELLS,Mar 2020,0.016697588126159554,23.019607843137255,,False,72,1.3346529054149583,False
HAVELLS,Mar 2021,0.10063743480780375,19.733333333333334,,False,215,1.1813149570718482,False
HAVELLS,Mar 2022,0.10261535898717308,28.865671641791046,,False,190,1.324527226076214,False
HAVELLS,Mar 2023,0.03365529731361304,32.70909090909091,,False,22,1.5157300349556333,False
HAVELLS,Mar 2024,0.040687525177924,25.357142857142858,,False,283,1.4952143489101584,False
HCLTECH,Jun 2013,0.07930720145852324,56.716981132075475,,False,331,1.1420599133889906,False
HCLTECH,Jun 2014,0.05207161125319693,76.42105263157895,,False,356,1.0721814543028685,False
HCLTECH,Jun 2015,0.026750330250990752,105.62637362637362,,False,-221,1.0413108242303872,False
HCLTECH,Mar 2017,0.01766366202312665,128.75280898876406,,False,-724,1.039465058345352,False
HCLTECH,Mar 2018,0.015308085527400648,180.81159420289856,,False,-2103,1.0537623205317885,False
HCLTECH,Mar 2019,0.10141178745829908,85.45402298850574,,False,1890,1.035613292430033,False
HCLTECH,Mar 2020,0.15577271929311254,35.45544554455446,,False,920,0.8533790555307357,False
HCLTECH,Mar 2021,0.11456612087526914,41.04696673189824,,False,2,0.8760212442037492,False
HCLTECH,Mar 2022,0.10244855767677746,67.69905956112852,,False,-8,0.9632257846852824,False
HCLTECH,Mar 2023,0.07329714853604465,67.94900849858357,,False,-701,1.088,False
HCLTECH,Mar 2024,0.08435023365512796,46.46112115732369,,False,-1379,1.1101650405025958,False
HDFCBANK,Mar 2013,9.158311273640258,1.7721856161502874,,False,224628,0.08795432192934909,False
HDFCBANK,Mar 2014,9.434125025471506,1.6294287780187997,,False,297106,0.08449823279456734,False
HDFCBANK,Mar 2015,8.071729423314437,1.6947412528807877,,False,360308,0.08345618574955897,False
HDFCBANK,Mar 2016,8.742288436692506,1.7899571887263646,,False,455953,0.08286670899959592,False
HDFCBANK,Mar 2017,8.078414711201168,1.849825648973266,,False,530773,0.08211071066763491,False
HDFCBANK,Mar 2018,8.620671721457313,1.840194307778539,,False,706356,0.07731062576936255,False
HDFCBANK,Mar 2019,7.02943913374503,1.8405024542143875,,False,790789,0.0813432177759076,False
HDFCBANK,Mar 2020,7.558721464294219,1.8276860002411672,,False,943736,0.07729420620813117,False
HDFCBANK,Mar 2021,7.20374624660407,1.9196575567994731,,False,1072595,0.0714373436724614,False
HDFCBANK,Mar 2022,7.217044641304831,1.7812903428949274,,False,1335706,0.06403213665615605,False
HDFCBANK,Mar 2023,7.39091618930479,1.859518754423213,,False,1627630,0.06748017729778946,False
HDFCBANK,Mar 2024,6.808786667718385,1.4007688224792112,,True,2101821,0.07038097917866981,False
HDFCLIFE,Mar 2013,0.0,483.5357142857143,,False,-40404,0.33541676606708337,False
HDFCLIFE,Mar 2014,0.0,68.7344398340249,,False,-50527,0.3283787661406026,False
HDFCLIFE,Mar 2015,0.0,333.46835443037975,,False,-67024,0.3926618476676911,False
HDFCLIFE,Mar 2016,0.0,159.1851851851852,,False,-74144,0.23700094063545152,False
HDFCLIFE,Mar 2017,0.0,213.50359712230215,,False,-91723,0.32227094440413473,False
HDFCLIFE,Mar 2018,0.0,110.59929078014184,,False,-106590,0.2919906229917725,False
HDFCLIFE,Mar 2019,0.0,276.7867647058824,,False,-124958,0.2988386402091986,False
HDFCLIFE,Mar 2020,0.0,76.53929539295393,,False,-127256,0.2221986931268151,False
HDFCLIFE,Mar 2021,0.06944444444444445,157.9685393258427,,False,-172964,0.3981408811332832,False
HDFCLIFE,Mar 2022,0.038427052645062125,86.61749347258485,,False,-215951,0.2909237476921477,False
HDFCLIFE,Mar 2023,0.07311629338874778,48.80097425191371,,False,-237247,0.28301400013705863,False
HDFCLIFE,Mar 2024,0.06477567162143734,192.2895238095238,,False,-290178,0.33527042786773137,False
HEROMOTOCO,Mar 2014,0.050506846878890274,50.54883720930233,,False,-3822,2.497036158861885,False
HEROMOTOCO,Mar 2015,0.01529051987767584,73.94153846153846,,False,-3018,2.5847568988173455,False
HEROMOTOCO,Mar 2016,0.026262168892913742,57.12351543942993,,False,-4269,2.2066532258064515,False
HEROMOTOCO,Mar 2017,0.025300504071345483,28.965060240963854,,False,-5805,1.8684691745036572,False
HEROMOTOCO,Mar 2018,0.019044437019712663,48.12056737588652,,False,-7441,1.8657239753980572,False
HEROMOTOCO,Mar 2019,0.02378048780487805,39.08367071524966,,False,-5802,1.8358733246865542,False
HEROMOTOCO,Mar 2020,0.031445231153685964,17.571827057182706,,False,-7906,1.4869370743112738,False
HEROMOTOCO,Mar 2021,0.03788271925272444,48.67088607594937,,False,-9998,1.3404485625216487,False
HEROMOTOCO,Mar 2022,0.038177573042216195,48.26788990825688,,False,-9923,1.314663226265682,False
HEROMOTOCO,Mar 2023,0.034101825168107586,53.03703703703704,,False,-10323,1.4281891541581302,False
HEROMOTOCO,Mar 2024,0.03423922255494661,47.268505079825836,,False,-12145,1.4449202768324858,False
HINDALCO,Mar 2013,1.6119728276252476,65.26012601260126,,False,44350,0.665005390165022,False
HINDALCO,Mar 2014,1.5948182445079302,117.69571639586411,,False,51795,0.6355539128292096,False
HINDALCO,Mar 2015,1.7863236713715462,-114.71754807692308,,True,56122,0.7356891905238948,False
HINDALCO,Mar 2016,1.663473614223448,60.659333333333336,,False,55089,0.6996939339407422,False
HINDALCO,Mar 2017,1.3855489697996048,73.35475792988314,,False,48660,0.685515655791548,False
HINDALCO,Mar 2018,0.9493546269962809,35.2552969781174,,False,41293,0.7834832056810916,False
HINDALCO,Mar 2019,0.9115493643588807,102.07897071872227,,False,43403,0.858987181849288,False
HINDALCO,Mar 2020,1.172882692868289,114.62472406181016,,False,58988,0.7006606649349417,False
HINDALCO,Mar 2021,1.010115281138683,-115.96960486322189,,True,50073,0.6991134507631526,False
HINDALCO,Mar 2022,0.8247240731030425,133.06225059856345,,False,50367,0.8792184084199139,False
HINDALCO,Mar 2023,0.6359407632428328,153.43993879112472,,False,46175,0.9987158204654368,False
HINDALCO,Mar 2024,0.5309290976579428,126.46543778801843,,False,40912,0.9360228499109322,False
HINDUNILVR,Mar 2013,0.008726003490401396,20.302760463045413,,False,-2227,2.2332120410188554,False
HINDUNILVR,Mar 2014,0.013005371783997738,30.9229797979798,,False,-2792,2.125490766322524,False
HINDUNILVR,Mar 2015,0.010677924012912838,21.312750601443465,,False,-2982,2.2156618156618157,False
HINDUNILVR,Mar 2016,0.026928343222272933,54.10288065843621,,False,-2415,2.175758804840127,False
HINDUNILVR,Mar 2017,0.041073546856465006,44.31188118811881,,False,-3517,2.111422386349166,False
HINDUNILVR,Mar 2018,0.0,79.5099150141643,,False,-2873,1.989978725786586,False
HINDUNILVR,Mar 2019,0.01258421253336723,94.57453416149069,,False,-2617,2.1101508400880347,False
HINDUNILVR,Mar 2020,0.0,70.62971698113208,,False,-1255,1.974048528755024,False
HINDUNILVR,Mar 2021,0.0,208.39411764705883,,False,-2709,0.6841431480942682,False
HINDUNILVR,Mar 2022,0.02125924869040582,180.88584474885846,,False,-2478,0.7438515870989703,False
HINDUNILVR,Mar 2023,0.024232665394402036,103.69642857142857,,False,-1663,0.8289886010646305,False
HINDUNILVR,Mar 2024,0.028974188761763442,57.847001223990205,,False,-3141,0.7885945801322478,False
ICICIBANK,Mar 2013,7.091880807992671,1.079467939972715,,True,231992,0.06651383624126066,False
ICICIBANK,Mar 2014,7.1052597147716865,1.0911085258434436,,True,275446,0.06616944963771895,False
ICICIBANK,Mar 2015,7.050433858686028,1.0988596391694088,,True,322896,0.06653600926787874,False
ICICIBANK,Mar 2016,7.1347132641242785,1.2400123509571992,,True,385411,0.06453726560697291,False
ICICIBANK,Mar 2017,6.698467008181054,1.2158107438331618,,True,396501,0.06182251642192295,False
ICICIBANK,Mar 2018,7.368688420862334,1.280370376890172,,True,442990,0.05529044785067078,False
ICICIBANK,Mar 2019,7.804092671527225,1.4109397387273495,,True,493440,0.05810651327016437,False
ICICIBANK,Mar 2020,8.251756668835394,1.3134411085450346,,True,571163,0.06159623376887399,False
ICICIBANK,Mar 2021,7.004638707507599,1.2644304043007177,,True,567261,0.05665416199647734,False
ICICIBANK,Mar 2022,6.882435334765151,1.3000370197492315,,True,685870,0.05443625805001264,False
ICICIBANK,Mar 2023,6.526373206276982,1.3492136626121145,,True,760342,0.061816501488391566,False
ICICIBANK,Mar 2024,6.445624336310825,1.3009461331381824,,True,823845,0.06747535915921023,False
ICICIGI,Mar 2013,0.0,7.145051194539249,,False,-7800,0.3174804146553771,False
ICICIGI,Mar 2014,0.0,5.597307221542228,,False,-9290,0.2951709169831796,False
ICICIGI,Mar 2015,0.0,4.486895161290323,,False,-10200,0.2890891711047385,False
ICICIGI,Mar 2016,0.0,,Debt Free,False,-11426,0.3848558305690227,False
ICICIGI,Mar 2017,0.12432709561650859,-3306.5,,True,-14321,0.3220418825746221,False
ICICIGI,Mar 2018,0.1068046685752037,4.569789674952199,,False,-17708,0.2323361344537815,False
ICICIGI,Mar 2019,0.08981481481481482,-4754.5,,True,-20229,0.3341915396820645,False
ICICIGI,Mar 2020,0.07906749266384089,650.6666666666666,,False,-25842,0.3109173370768317,False
ICICIGI,Mar 2021,0.06382418739307803,842.25,,False,-30303,0.3094559519568426,False
ICICIGI,Mar 2022,0.02773849668225824,18.561186650185412,,False,-38157,0.3151746381371932,False
ICICIGI,Mar 2023,0.003351206434316354,16.769929364278507,,False,-42801,0.3245107649856588,False
ICICIGI,Mar 2024,0.0028676771814829987,160.02678571428572,,False,-48549,0.3236083907247109,False
ICICIPRULI,Mar 2013,0.0,21.426666666666666,,False,-73716,0.2662190906673757,False
ICICIPRULI,Mar 2014,0.0,158.06976744186048,,False,-80101,0.2686501215111569,False
ICICIPRULI,Mar 2015,0.0,762.8604651162791,,False,-99491,0.34039421034431655,False
ICICIPRULI,Mar 2016,0.19331204208153296,,Debt Free,False,-101995,0.1990073020569847,False
ICICIPRULI,Mar 2017,0.0,277.03846153846155,,False,-121581,0.3031561395210877,False
ICICIPRULI,Mar 2018,0.0,280.81060606060606,,False,-138537,0.27381380492035623,False
ICICIPRULI,Mar 2019,0.0,50.33579335793358,,False,-159003,0.25424009418343696,False
ICICIPRULI,Mar 2020,0.0,13.524714828897338,,False,-150776,0.13474886400779332,False
ICICIPRULI,Mar 2021,0.1317378416950269,50.07309766327142,,False,-210527,0.382938955897247,False
ICICIPRULI,Mar 2022,0.1310329766324525,20.5969915387026,,False,-236901,0.26004246492961375,False
ICICIPRULI,Mar 2023,0.11892963330029732,17.857094017094017,,False,-247016,0.1972945190755557,False
ICICIPRULI,Mar 2024,0.10904134484325306,31.021548821548823,,False,-288528,0.3020290902037117,False
INDUSINDBK,Mar 2013,8.332372214941023,1.4314013206162877,,True,43922,0.09525693317145702,False
INDUSINDBK,Mar 2014,8.3229016919164,1.3532522474881015,,True,53701,0.09484521867028245,False
INDUSINDBK,Mar 2015,8.901916572717024,1.2307692307692308,,True,71874,0.08670060024868724,False
INDUSINDBK,Mar 2016,6.667947558770344,1.2711555959963603,,True,83942,0.08308082045109415,False
INDUSINDBK,Mar 2017,7.218153637508476,1.3634619995204986,,True,112324,0.08063902198737181,False
INDUSINDBK,Mar 2018,7.966444360555346,1.3810526315789473,,True,139851,0.07797370344634655,False
INDUSINDBK,Mar 2019,9.075507756876265,1.6435275367451745,,False,182923,0.08012770904797728,False
INDUSINDBK,Mar 2020,7.57175785864523,1.813983599482089,,False,202813,0.09373799086817475,False
INDUSINDBK,Mar 2021,7.091617664014758,2.4375667022411953,,False,237833,0.07989574982161207,False
INDUSINDBK,Mar 2022,7.149251540945113,2.1593946004908644,,False,270034,0.07667641022451645,False
INDUSINDBK,Mar 2023,7.056662150781737,1.90191036002939,,False,302333,0.07944010974128667,False
INDUSINDBK,Mar 2024,6.885742949503957,1.8795270558159352,,False,325877,0.08884228106460039,False
INFY,Mar 2013,0.0,2780.6,,False,-2116,0.8720043219881145,False
INFY,Mar 2014,0.0,1783.7777777777778,,False,-4331,0.8800512586455078,False
INFY,Mar 2015,0.0,1526.0833333333333,,False,-2270,0.804341595136448,False
INFY,Mar 2016,0.0,,Debt Free,False,-1892,0.8314602253056007,False
INFY,Mar 2017,0.0,,Debt Free,False,-16423,0.8236397748592871,False
INFY,Mar 2018,0.0,,Debt Free,False,-12163,0.888757262221326,False
INFY,Mar 2019,0.0,,Debt Free,False,-11261,0.9834534770299527,False
INFY,Mar 2020,0.0707868601986249,147.47058823529412,,False,-4159,0.98900871459695,False
INFY,Mar 2021,0.06974368377624393,154.30769230769232,,False,-8880,0.9345276297309113,False
INFY,Mar 2022,0.07264764432647644,168.93,,False,-14850,1.0420803742000702,False
INFY,Mar 2023,0.11005609558794277,133.20774647887325,,False,-11179,1.1779431121384314,False
INFY,Mar 2024,0.09486358890553362,87.52340425531915,,False,-16264,1.129760329363329,False
IOC,Mar 2013,1.422513761758967,2.4232272473478504,,False,72320,1.9091442793474396,False
IOC,Mar 2014,1.39761165019952,3.7468056489576327,,False,79021,1.8362079013961115,False
IOC,Mar 2015,0.942773709902371,3.912163770530826,,False,48824,1.9219310509955834,False
