id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,net_profit_margin_pct,operating_profit_margin_pct,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id,broad_sector,sub_sector,index_weight_pct,market_cap_category,operating_activity_x,investing_activity_x,financing_activity_x,operating_activity_y,investing_activity_y,financing_activity_y,operating_activity,investing_activity,financing_activity,return_on_equity_pct,ebit,return_on_capital_employed_pct,roce_benchmark,return_on_assets_pct,debt_to_equity,interest_coverage,icr_warning,net_debt,asset_turnover,free_cash_flow_cr,capex_cr,cash_from_operations_cr,total_debt_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,icr_label,high_leverage_flag
586,HDFCLIFE,Mar 2018,32260,11,31186.0,1074.0,3,282,44,1300,15.0,1107,6.0,25.0,3.4314941103533787,96.67079975201489,673,2012.0,2693,0,105778,110483,336,5,106590,3551,110483,40.0,Financials,Life Insurance,0.93,Large Cap,6739.0,-4421,-196,6739.0,-4421.0,-196,6739.0,-4421.0,-196.0,23.52816153028693,31189.0,662.8905419766206,Financial Sector Benchmark,1.0019641030746813,0.0,110.59929078014184,False,-106590,0.2919906229917725,2318.0,4421.0,6739.0,0,6.0,2.338469184890656,25.0,,False
587,HDFCLIFE,Mar 2019,38855,14,37640.0,1215.0,3,136,45,1291,1.0,1278,6.0,26.0,3.289151975292755,96.87298931926392,674,2017.0,3625,0,124378,130020,370,10,124958,4682,130020,40.0,Financials,Life Insurance,0.93,Large Cap,9868.0,-10182,-337,9868.0,-10182.0,-337,9868.0,-10182.0,-337.0,22.651542006380716,37643.0,667.1924849344205,Financial Sector Benchmark,0.9829257037378865,0.0,276.7867647058824,False,-124958,0.2988386402091986,-314.0,10182.0,9868.0,0,6.0,2.797223599405057,26.0,,False
588,HDFCLIFE,Mar 2020,29380,0,28239.0,1141.0,4,369,47,1463,11.0,1297,6.0,0.0,4.414567733151804,96.11640571817563,675,2019.0,4788,0,125417,132224,322,8,127256,4637,132224,40.0,Financials,Life Insurance,0.93,Large Cap,7388.0,-7789,38,7388.0,-7789.0,38,7388.0,-7789.0,38.0,19.05391508741002,28243.0,414.9111209049508,Financial Sector Benchmark,0.9809111810261374,0.0,76.53929539295393,False,-127256,0.2221986931268151,-401.0,7789.0,7388.0,0,6.0,3.3714710252600297,0.0,,False
589,HDFCLIFE,Mar 2021,71528,0,70294.0,1235.0,2,445,51,1629,16.0,1361,7.0,30.0,1.9027513700928307,98.27480147634493,676,2021.0,6619,600,170415,179655,585,14,173564,5493,179655,40.0,Financials,Life Insurance,0.93,Large Cap,9703.0,-8952,678,9703.0,-8952.0,678,9703.0,-8952.0,678.0,15.752314814814813,70296.0,760.7792207792209,Financial Sector Benchmark,0.7575631070663216,0.06944444444444445,157.9685393258427,False,-172964,0.3981408811332832,751.0,8952.0,9703.0,600,7.0,4.275111331024245,30.0,,False
590,HDFCLIFE,Mar 2022,67126,0,66348.0,778.0,1,766,56,1487,11.0,1327,6.0,27.0,1.976879301611894,98.84098560915294,677,2113.0,13501,600,214521,230734,6605,20,216551,7559,230734,40.0,Financials,Life Insurance,0.93,Large Cap,5943.0,-801,-238,5943.0,-801.0,-238,5943.0,-801.0,-238.0,8.498783143332906,66349.0,409.2080917725422,Financial Sector Benchmark,0.5751211351599678,0.038427052645062125,86.61749347258485,False,-215951,0.2909237476921477,5142.0,801.0,5943.0,600,6.0,7.38949361097965,27.0,,False
591,HDFCLIFE,Mar 2023,70207,0,70127.0,80.0,0,1437,76,1441,5.0,1368,6.0,30.0,1.9485236514877435,99.88605124845101,678,2149.0,10844,950,234126,248069,997,31,238197,8844,248069,40.0,Financials,Life Insurance,0.93,Large Cap,6883.0,-10071,1985,6883.0,-10071.0,1985,6883.0,-10071.0,1985.0,10.528746247979681,70127.0,502.9548877572975,Financial Sector Benchmark,0.5514594729692142,0.07311629338874778,48.80097425191371,False,-237247,0.28301400013705863,-3188.0,10071.0,6883.0,950,6.0,6.046067938576082,30.0,,False
592,HDFCLIFE,Mar 2024,101482,0,100951.0,531.0,1,525,79,977,-61.0,1574,7.0,27.0,1.5510139729213062,99.47675449833469,679,2151.0,12515,950,287071,302687,1549,28,291128,9982,302687,40.0,Financials,Life Insurance,0.93,Large Cap,10721.0,-13614,-403,10721.0,-13614.0,-403,10721.0,-13614.0,-403.0,10.732306013909723,100952.0,646.4651639344262,Financial Sector Benchmark,0.5200091183301563,0.06477567162143734,192.2895238095238,False,-290178,0.33527042786773137,-2893.0,13614.0,10721.0,950,7.0,6.818224081822408,27.0,,False
632,ICICIBANK,Mar 2013,44885,28285,31684.0,-15085.0,-34,29320,625,13610,26.0,10130,15.0,24.0,22.568786899855187,70.58928372507519,719,1154.0,67609,487659,118401,674822,5473,0,255667,413682,674822,44.0,Financials,Private Banks,3.87,Large Cap,17494.0,-18563,9283,17494.0,-18563.0,9283,17494.0,-18563.0,9283.0,14.731759812689965,31650.0,5.68812879433236,Financial Sector Benchmark,1.5011365960208765,7.091880807992671,1.079467939972715,True,231992,0.06651383624126066,-1069.0,18563.0,17494.0,487659,15.0,59.58665511265165,24.0,,False
633,ICICIBANK,Mar 2014,49479,29711,32852.0,-13084.0,-26,30085,719,16282,28.0,11677,17.0,24.0,23.599911073384668,66.39584470179268,720,1155.0,75275,543055,128278,747762,5507,0,267609,474646,747762,44.0,Financials,Private Banks,3.87,Large Cap,6765.0,-15750,7872,6765.0,-15750.0,7872,6765.0,-15750.0,7872.0,15.278032186314276,32826.0,5.298917649337756,Financial Sector Benchmark,1.5615931272249726,7.1052597147716865,1.0911085258434436,True,275446,0.06616944963771895,-8985.0,15750.0,6765.0,543055,17.0,66.17316017316017,24.0,,False
634,ICICIBANK,Mar 2015,54964,32318,38766.0,-16120.0,-29,35252,798,18334,29.0,12942,19.0,24.0,23.546321228440434,70.52980132450331,721,1160.0,83545,597207,144167,826079,5871,0,274311,545897,826079,44.0,Financials,Private Banks,3.87,Large Cap,-12273.0,-13175,24827,-12273.0,-13175.0,24827,-12273.0,-13175.0,24827.0,15.278909155303703,38737.0,5.680645009913302,Financial Sector Benchmark,1.5666782474799628,7.050433858686028,1.0988596391694088,True,322896,0.06653600926787874,-25448.0,13175.0,-12273.0,597207,19.0,73.02155172413794,24.0,,False
635,ICICIBANK,Mar 2016,59294,33996,52252.0,-26955.0,-45,42102,843,14304,24.0,10927,16.0,29.0,18.428508786723782,88.12358754680069,722,1163.0,92948,671455,153190,918756,8713,0,286044,623999,918756,44.0,Financials,Private Banks,3.87,Large Cap,23645.0,-12060,5814,23645.0,-12060.0,5814,23645.0,-12060.0,5814.0,11.610757509749126,52207.0,6.819398980623487,Financial Sector Benchmark,1.1893255663092268,7.1347132641242785,1.2400123509571992,True,385411,0.06453726560697291,11585.0,12060.0,23645.0,671455,16.0,80.92089423903697,29.0,,False
636,ICICIBANK,Mar 2017,60940,34836,63841.0,-37737.0,-62,52458,912,13809,18.0,11340,16.0,14.0,18.608467344929437,104.76042008532984,723,1165.0,103467,700874,180219,985725,9338,0,304373,672013,985725,44.0,Financials,Private Banks,3.87,Large Cap,52636.0,-1711,-35470,52636.0,-1711.0,-35470,52636.0,-1711.0,-35470.0,10.837984555394144,63779.0,7.917880189595111,Financial Sector Benchmark,1.1504222780187172,6.698467008181054,1.2158107438331618,True,396501,0.06182251642192295,50925.0,1711.0,52636.0,700874,16.0,89.81287553648069,14.0,,False
637,ICICIBANK,Mar 2018,62162,34262,72806.0,-44906.0,-72,56807,922,10978,17.0,9100,12.0,12.0,14.63916862391815,117.12300119043788,724,1286.0,109344,815198,198453,1124281,9465,0,372208,742608,1124281,44.0,Financials,Private Banks,3.87,Large Cap,19383.0,-50551,39676,19383.0,-50551.0,39676,19383.0,-50551.0,39676.0,8.225616921269095,72734.0,7.856102861438625,Financial Sector Benchmark,0.8094061893779224,7.368688420862334,1.280370376890172,True,442990,0.05529044785067078,-31168.0,50551.0,19383.0,815198,12.0,86.02643856920685,12.0,,False
638,ICICIBANK,Mar 2019,71982,39178,83775.0,-50971.0,-71,59325,946,7408,23.0,5689,7.0,15.0,7.903364730071407,116.38326248228724,725,1289.0,112964,891641,232899,1238794,9660,0,398201,830933,1238794,44.0,Financials,Private Banks,3.87,Large Cap,48671.0,-30282,-19997,48671.0,-30282.0,-19997,48671.0,-30282.0,-19997.0,4.979300324717951,83704.0,8.321353939878357,Financial Sector Benchmark,0.45923696756684323,7.804092671527225,1.4109397387273495,True,493440,0.05810651327016437,18389.0,30282.0,48671.0,891641,7.0,88.63692785104732,15.0,,False
639,ICICIBANK,Mar 2020,84836,44666,85361.0,-45190.0,-53,64950,1171,18589,40.0,11225,15.0,0.0,13.231411193361309,100.6188410580414,726,1295.0,121665,1014636,239696,1377292,10409,0,443473,923411,1377292,44.0,Financials,Private Banks,3.87,Large Cap,79565.0,-42095,2992,79565.0,-42095.0,2992,79565.0,-42095.0,2992.0,9.128985035783995,85308.0,7.49897151537101,Financial Sector Benchmark,0.8150050969583792,8.251756668835394,1.3134411085450346,True,571163,0.06159623376887399,37470.0,42095.0,79565.0,1014636,15.0,94.94980694980696,0.0,,False
640,ICICIBANK,Mar 2021,89163,42659,91309.0,-44805.0,-50,72174,1340,26028,22.0,20364,27.0,8.0,22.83907001783251,102.40682794432668,727,1383.0,156204,1103840,312385,1573812,10809,0,536579,1026424,1573812,44.0,Financials,Private Banks,3.87,Large Cap,138015.0,-63631,-54667,138015.0,-63631.0,-54667,138015.0,-63631.0,-54667.0,12.922385729787356,91259.0,7.234584323944232,Financial Sector Benchmark,1.2939283726391717,7.004638707507599,1.2644304043007177,True,567261,0.05665416199647734,74384.0,63631.0,138015.0,1103840,27.0,113.94577006507592,8.0,,False
641,ICICIBANK,Mar 2022,95407,41167,80798.0,-26558.0,-28,62129,1330,34241,25.0,26538,36.0,14.0,27.815569088222038,84.68770635278334,728,1390.0,180663,1252968,317616,1752637,10707,0,567098,1174833,1752637,44.0,Financials,Private Banks,3.87,Large Cap,58111.0,-39448,17451,58111.0,-39448.0,17451,58111.0,-39448.0,17451.0,14.577073709304432,80770.0,5.628489060438837,Financial Sector Benchmark,1.5141754966944097,6.882435334765151,1.3000370197492315,True,685870,0.05443625805001264,18663.0,39448.0,58111.0,1252968,36.0,130.97338129496404,14.0,,False
642,ICICIBANK,Mar 2023,121067,50543,87864.0,-17341.0,-14,65112,1515,46256,26.0,35461,49.0,16.0,29.290392922926973,72.57469004765956,729,1397.0,213101,1399894,344099,1958490,11070,0,639552,1307868,1958490,44.0,Financials,Private Banks,3.87,Large Cap,-3771.0,-67689,24791,-3771.0,-67689.0,24791,-3771.0,-67689.0,24791.0,16.53208887728557,87850.0,5.441677114356365,Financial Sector Benchmark,1.810629617715689,6.526373206276982,1.3492136626121145,True,760342,0.061816501488391566,-71460.0,67689.0,-3771.0,1399894,49.0,153.54187544738727,16.0,,False
643,ICICIBANK,Mar 2024,159516,74108,99560.0,-14152.0,-9,76522,1935,60434,26.0,46081,63.0,16.0,28.888011233982798,62.41380175029464,730,1405.0,254739,1651008,456911,2364063,15714,0,827163,1521186,2364063,44.0,Financials,Private Banks,3.87,Large Cap,157284.0,-144737,13765,157284.0,-144737.0,13765,157284.0,-144737.0,13765.0,17.99027109750765,99551.0,5.219877597590544,Financial Sector Benchmark,1.9492289334082888,6.445624336310825,1.3009461331381824,True,823845,0.06747535915921023,12547.0,144737.0,157284.0,1651008,63.0,182.308896797153,16.0,,False
645,ICICIGI,Mar 2013,4012,8,4191.0,-178.0,-4,586,49,351,0.0,353,8.0,0.0,8.798604187437686,104.46161515453637,731,437.0,1433,0,10767,12637,390,10,7800,4436,12637,45.0,Financials,General Insurance,3.51,Large Cap,984.0,-962,102,984.0,-962.0,102,984.0,-962.0,102.0,18.877005347593585,4187.0,223.90374331550805,Financial Sector Benchmark,2.793384505816254,0.0,7.145051194539249,False,-7800,0.3174804146553771,22.0,962.0,984.0,0,8.0,4.279176201372998,0.0,,False
646,ICICIGI,Mar 2014,4352,9,4578.0,-225.0,-5,817,50,533,3.0,520,12.0,0.0,11.948529411764707,105.19301470588236,732,445.0,1949,0,12350,14744,373,17,9290,5064,14744,45.0,Financials,General Insurance,3.51,Large Cap,595.0,-706,4,595.0,-706.0,4,595.0,-706.0,4.0,21.72096908939014,4573.0,191.01921470342523,Financial Sector Benchmark,3.5268583830710796,0.0,5.597307221542228,False,-9290,0.2951709169831796,-111.0,706.0,595.0,0,12.0,5.379775280898876,0.0,,False
647,ICICIGI,Mar 2015,4234,12,4456.0,-221.0,-5,992,54,705,17.0,585,13.0,15.0,13.816721776098253,105.24326877657062,733,447.0,2439,0,11760,14646,381,9,10200,4056,14646,45.0,Financials,General Insurance,3.51,Large Cap,-98.0,171,-93,-98.0,171.0,-93,-98.0,171.0,-93.0,20.27027027027027,4451.0,154.22730422730422,Financial Sector Benchmark,3.9942646456370343,0.0,4.486895161290323,False,-10200,0.2890891711047385,73.0,171.0,-98.0,0,13.0,6.456375838926174,15.0,,False
648,ICICIGI,Mar 2016,6033,0,5269.0,764.0,13,0,57,708,28.0,507,11.0,26.0,8.403779214321233,87.33631692358695,734,448.0,2789,0,12440,15676,510,10,11426,3730,15676,45.0,Financials,General Insurance,3.51,Large Cap,511.0,-310,-148,511.0,-310.0,-148,511.0,-310.0,-148.0,15.66265060240964,5282.0,163.17578004324992,Financial Sector Benchmark,3.2342434294462876,0.0,,False,-11426,0.3848558305690227,201.0,310.0,511.0,0,11.0,7.225446428571429,26.0,Debt Free,False
649,ICICIGI,Mar 2017,7520,0,6601.0,919.0,12,-2,7,910,23.0,702,16.0,22.0,9.335106382978724,87.77925531914894,735,451.0,3450,485,18965,23351,516,11,14806,8018,23351,45.0,Financials,General Insurance,3.51,Large Cap,1628.0,-1990,361,1628.0,-1990.0,361,1628.0,-1990.0,361.0,17.9953857985132,6613.0,150.7751937984496,Financial Sector Benchmark,3.006295233608839,0.12432709561650859,-3306.5,True,-14321,0.3220418825746221,-362.0,1990.0,1628.0,485,16.0,8.649667405764967,22.0,,False
650,ICICIGI,Mar 2018,6912,59,7174.0,-262.0,-4,1569,51,1196,28.0,862,19.0,17.0,12.471064814814815,103.79050925925925,736,454.0,4087,485,24723,29750,368,38,18193,11151,29750,45.0,Financials,General Insurance,3.51,Large Cap,2390.0,-1896,-96,2390.0,-1896.0,-96,2390.0,-1896.0,-96.0,18.982602950891874,7170.0,142.65817747711898,Financial Sector Benchmark,2.8974789915966386,0.1068046685752037,4.569789674952199,False,-17708,0.2323361344537815,494.0,1896.0,2390.0,485,19.0,10.002202643171806,17.0,,False
651,ICICIGI,Mar 2019,11163,70,9494.0,1669.0,15,-2,0,1598,34.0,1049,23.0,26.0,9.39711547075159,85.04882200125414,737,454.0,4946,485,27517,33403,1965,17,20714,10707,33403,45.0,Financials,General Insurance,3.51,Large Cap,2976.0,-2856,-310,2976.0,-2856.0,-310,2976.0,-2856.0,-310.0,19.425925925925927,9509.0,161.5802888700085,Financial Sector Benchmark,3.1404364877406223,0.08981481481481482,-4754.5,True,-20229,0.3341915396820645,120.0,2856.0,2976.0,485,23.0,11.894273127753303,26.0,,False
652,ICICIGI,Mar 2020,11517,0,9745.0,1772.0,15,15,90,1697,30.0,1194,26.0,13.0,10.367283146652774,84.61404879742989,738,454.0,5680,485,30423,37042,664,12,26327,10039,37042,45.0,Financials,General Insurance,3.51,Large Cap,3433.0,-3382,-420,3433.0,-3382.0,-420,3433.0,-3382.0,-420.0,19.46527551353114,9760.0,147.45429823236137,Financial Sector Benchmark,3.2233680686787967,0.07906749266384089,650.6666666666666,False,-25842,0.3109173370768317,51.0,3382.0,3433.0,485,26.0,13.51101321585903,13.0,,False
653,ICICIGI,Mar 2021,12161,0,10090.0,2072.0,17,12,130,1954,25.0,1473,32.0,25.0,12.112490749116027,82.97015048104596,739,455.0,7144,485,31214,39298,717,14,30788,7779,39298,45.0,Financials,General Insurance,3.51,Large Cap,1774.0,-1367,-212,1774.0,-1367.0,-212,1774.0,-1367.0,-212.0,19.38412949072246,10107.0,125.0247402276101,Financial Sector Benchmark,3.7482823553361495,0.06382418739307803,842.25,False,-30303,0.3094559519568426,407.0,1367.0,1774.0,485,32.0,16.701098901098902,25.0,,False
654,ICICIGI,Mar 2022,16026,0,15010.0,1016.0,6,809,141,1684,24.0,1271,26.0,35.0,7.93086234868339,93.660302009235,740,491.0,8702,255,41401,50848,941,11,38412,11485,50848,45.0,Financials,General Insurance,3.51,Large Cap,809.0,135,-879,809.0,135.0,-879,809.0,135.0,-879.0,13.8257369737844,15016.0,158.93310753598647,Financial Sector Benchmark,2.4996066708621774,0.02773849668225824,18.561186650185412,False,-38157,0.3151746381371932,944.0,135.0,809.0,255,26.0,18.723014256619145,35.0,,False
655,ICICIGI,Mar 2023,17876,0,16612.0,1264.0,7,991,142,2113,18.0,1729,35.0,31.0,9.672186171402998,92.92906690534795,741,491.0,9953,35,44607,55086,883,25,42836,11342,55086,45.0,Financials,General Insurance,3.51,Large Cap,2290.0,-1685,-695,2290.0,-1685.0,-695,2290.0,-1685.0,-695.0,16.554959785522787,16619.0,158.59337723065178,Financial Sector Benchmark,3.1387285335656974,0.003351206434316354,16.769929364278507,False,-42801,0.3245107649856588,605.0,1685.0,2290.0,35,35.0,21.270875763747455,31.0,,False
656,ICICIGI,Mar 2024,20487,0,17910.0,2577.0,13,112,134,2555,25.0,1919,39.0,28.0,9.366915605017816,87.42129155073948,742,493.0,11712,35,51068,63308,930,94,48584,13700,63308,45.0,Financials,General Insurance,3.51,Large Cap,2407.0,-1921,-355,2407.0,-1921.0,-355,2407.0,-1921.0,-355.0,15.7230643179025,17923.0,146.4297385620915,Financial Sector Benchmark,3.0312124849939974,0.0028676771814829987,160.02678571428572,False,-48549,0.3236083907247109,486.0,1921.0,2407.0,35,39.0,24.75659229208925,28.0,,False
658,ICICIPRULI,Mar 2013,20025,14,19280.0,745.0,4,900,41,1591,5.0,1515,11.0,32.0,7.5655430711610485,96.27965043695382,744,1429.0,2532,0,71260,75220,165,7,73716,1332,75220,46.0,Financials,Life Insurance,2.47,Large Cap,-2641.0,1564,-514,-2641.0,1564.0,-514,-2641.0,1564.0,-514.0,38.24791719262812,19284.0,486.8467558697299,Financial Sector Benchmark,2.014091996809359,0.0,21.426666666666666,False,-73716,0.2662190906673757,-1077.0,1564.0,-2641.0,0,11.0,2.7718684394681596,32.0,,False
659,ICICIPRULI,Mar 2014,21888,15,20384.0,1504.0,7,129,47,1572,1.0,1561,11.0,70.0,7.131761695906433,93.12865497076024,745,1429.0,2954,0,77090,81474,197,5,80101,1171,81474,46.0,Financials,Life Insurance,2.47,Large Cap,-2382.0,6012,-1091,-2382.0,6012.0,-1091,-2382.0,6012.0,-1091.0,35.614875655943415,20391.0,465.2292950034223,Financial Sector Benchmark,1.915948646193878,0.0,158.06976744186048,False,-80101,0.2686501215111569,3630.0,6012.0,-2382.0,0,11.0,3.0671798460461863,70.0,,False
660,ICICIPRULI,Mar 2015,34453,17,32798.0,1655.0,5,43,40,1642,0.0,1640,11.0,51.0,4.760107973180855,95.1963544538937,746,1432.0,3833,0,95951,101215,209,6,99491,1509,101215,46.0,Financials,Life Insurance,2.47,Large Cap,523.0,-1822,-966,523.0,-1822.0,-966,523.0,-1822.0,-966.0,31.14909781576448,32803.0,623.0389363722697,Financial Sector Benchmark,1.6203131946845823,0.0,762.8604651162791,False,-99491,0.34039421034431655,-1299.0,1822.0,523.0,0,11.0,3.6766759776536313,51.0,,False
661,ICICIPRULI,Mar 2016,20849,0,19008.0,1842.0,9,0,0,1842,10.0,1650,12.0,73.0,7.91404863542616,91.16984028010936,747,1432.0,3891,1029,98413,104765,212,7,103024,1522,104765,46.0,Financials,Life Insurance,2.47,Large Cap,3634.0,27,-1442,3634.0,27.0,-1442,3634.0,27.0,-1442.0,30.99755776817584,19017.0,299.3860201511335,Financial Sector Benchmark,1.5749534672839212,0.19331204208153296,,False,-101995,0.1990073020569847,3661.0,27.0,3634.0,1029,12.0,3.7171787709497206,73.0,Debt Free,False
662,ICICIPRULI,Mar 2017,37816,15,36010.0,1806.0,5,130,58,1863,10.0,1682,12.0,63.0,4.447852760736196,95.22424370636767,748,1435.0,4971,0,118335,124741,207,7,121581,2946,124741,46.0,Financials,Life Insurance,2.47,Large Cap,4130.0,-696,-994,4130.0,-696.0,-994,4130.0,-696.0,-994.0,26.256634405245084,36015.0,562.2073056509523,Financial Sector Benchmark,1.3483938721029975,0.0,277.03846153846155,False,-121581,0.3031561395210877,3434.0,696.0,4130.0,0,12.0,4.464111498257839,63.0,,False
663,ICICIPRULI,Mar 2018,38832,20,37062.0,1771.0,5,132,44,1839,12.0,1619,11.0,59.0,4.169241862381541,95.44190358467245,749,1436.0,5138,0,135245,141819,404,18,138537,2859,141819,46.0,Financials,Life Insurance,2.47,Large Cap,5690.0,-5389,-1188,5690.0,-5389.0,-1188,5690.0,-5389.0,-1188.0,24.627319744447824,37067.0,563.8424094919379,Financial Sector Benchmark,1.141595977971922,0.0,280.81060606060606,False,-138537,0.27381380492035623,301.0,5389.0,5690.0,0,11.0,4.577994428969359,59.0,,False
664,ICICIPRULI,Mar 2019,41463,23,40922.0,541.0,1,813,57,1274,11.0,1139,8.0,40.0,2.747027470274703,98.69522224634011,750,1436.0,5435,0,156215,163086,463,13,159003,3607,163086,46.0,Financials,Life Insurance,2.47,Large Cap,11377.0,-7559,-843,11377.0,-7559.0,-843,11377.0,-7559.0,-843.0,16.57691747926066,40923.0,595.5901615485374,Financial Sector Benchmark,0.698404522767129,0.0,50.33579335793358,False,-159003,0.25424009418343696,3818.0,7559.0,11377.0,0,8.0,4.784818941504178,40.0,,False
665,ICICIPRULI,Mar 2020,21025,0,21344.0,-319.0,-2,1578,61,1198,11.0,1067,7.0,11.0,5.074910820451843,101.51724137931035,751,1436.0,5777,0,148818,156031,932,20,150776,4303,156031,46.0,Financials,Life Insurance,2.47,Large Cap,8596.0,-10797,-405,8596.0,-10797.0,-405,8596.0,-10797.0,-405.0,14.792735338971303,21342.0,295.88243449327604,Financial Sector Benchmark,0.6838384679967442,0.0,13.524714828897338,False,-150776,0.13474886400779332,-2201.0,10797.0,8596.0,0,7.0,5.022980501392758,11.0,,False
666,ICICIPRULI,Mar 2021,83182,0,83572.0,-390.0,0,1669,60,1219,22.0,956,7.0,30.0,1.1492871053833762,100.46885143420452,752,1436.0,7673,1200,206911,217220,911,22,211727,4560,217220,46.0,Financials,Life Insurance,2.47,Large Cap,7314.0,-5084,1205,7314.0,-5084.0,1205,7314.0,-5084.0,1205.0,10.495114721703809,83572.0,810.6702880977787,Financial Sector Benchmark,0.44010680416167947,0.1317378416950269,50.07309766327142,False,-210527,0.382938955897247,2230.0,5084.0,7314.0,1200,7.0,6.343314763231198,30.0,,False
667,ICICIPRULI,Mar 2022,63564,0,65728.0,-2163.0,-3,3191,67,961,21.0,759,5.0,10.0,1.194072116292241,103.40444276634572,753,1437.0,7721,1200,234079,244437,433,54,238101,5848,244437,46.0,Financials,Life Insurance,2.47,Large Cap,1831.0,-816,-319,1831.0,-816.0,-319,1831.0,-816.0,-319.0,8.287835772002621,65725.0,634.5336937632748,Financial Sector Benchmark,0.31050945642435474,0.1310329766324525,20.5969915387026,False,-236901,0.26004246492961375,1015.0,816.0,1831.0,1200,5.0,6.372999304105776,10.0,,False
668,ICICIPRULI,Mar 2023,50478,0,52235.0,-1757.0,-3,2925,84,1085,25.0,813,6.0,11.0,1.6106026387733272,103.48072427592219,754,1439.0,8651,1200,244562,255851,479,117,248216,7039,255851,46.0,Financials,Life Insurance,2.47,Large Cap,89.0,-1145,-112,89.0,-1145.0,-112,89.0,-1145.0,-112.0,8.057482656095145,52232.0,462.6395039858282,Financial Sector Benchmark,0.3177630730386045,0.11892963330029732,17.857094017094017,False,-247016,0.1972945190755557,-1056.0,1145.0,89.0,1200,6.0,7.011813759555246,11.0,,False
669,ICICIPRULI,Mar 2024,90307,0,92136.0,-1829.0,-2,2970,113,1028,17.0,851,6.0,10.0,0.942341125272681,102.02531365231931,755,1441.0,9564,1200,286796,299001,670,49,289728,8553,299001,46.0,Financials,Life Insurance,2.47,Large Cap,-7315.0,7420,-88,-7315.0,7420.0,-88,-7315.0,7420.0,-88.0,7.732848705134029,92134.0,754.8873412535846,Financial Sector Benchmark,0.28461443272764975,0.10904134484325306,31.021548821548823,False,-288528,0.3020290902037117,105.0,7420.0,-7315.0,1200,6.0,7.63705759888966,10.0,,False
697,INDUSINDBK,Mar 2013,6983,4750,1947.0,286.0,4,1363,73,1576,33.0,1061,20.0,15.0,15.194042675068022,27.881999140770443,770,523.0,7107,63576,2100,73307,741,16,19654,52896,73307,48.0,Financials,Private Banks,2.54,Large Cap,-486.0,-174,1969,-486.0,-174.0,1969,-486.0,-174.0,1969.0,13.905635648754917,1951.0,2.7399376457040137,Financial Sector Benchmark,1.4473379077032207,8.332372214941023,1.4314013206162877,True,43922,0.09525693317145702,-660.0,174.0,-486.0,63576,20.0,14.588910133843212,15.0,,False
698,INDUSINDBK,Mar 2014,8254,5363,2555.0,335.0,4,1891,98,2128,34.0,1408,27.0,13.0,17.058395929246426,30.95468863581294,771,526.0,8517,75264,2719,87026,991,25,21563,64447,87026,48.0,Financials,Private Banks,2.54,Large Cap,-4106.0,-174,4200,-4106.0,-174.0,4200,-4106.0,-174.0,4200.0,15.570054185557892,2559.0,3.035335144175454,Financial Sector Benchmark,1.617907292073633,8.3229016919164,1.3532522474881015,True,53701,0.09484521867028245,-4280.0,174.0,-4106.0,75264,27.0,17.192015209125476,13.0,,False
699,INDUSINDBK,Mar 2015,9692,6272,3133.0,288.0,3,2548,127,2709,34.0,1794,34.0,12.0,18.510111432108957,32.32562938505985,772,529.0,10115,94752,6390,111787,1120,38,22878,87751,111787,48.0,Financials,Private Banks,2.54,Large Cap,-1421.0,-276,5707,-1421.0,-276.0,5707,-1421.0,-276.0,5707.0,16.85456595264938,3136.0,2.9754449884246084,Financial Sector Benchmark,1.6048377718339342,8.901916572717024,1.2307692307692308,True,71874,0.08670060024868724,-1697.0,276.0,-1421.0,94752,34.0,20.120982986767487,12.0,,False
700,INDUSINDBK,Mar 2016,11872,7355,4188.0,329.0,3,3297,157,3469,34.0,2286,38.0,12.0,19.255390835579515,35.27628032345013,773,595.0,17101,117996,7205,142897,1218,37,34054,107587,142897,48.0,Financials,Private Banks,2.54,Large Cap,-2927.0,-258,2517,-2927.0,-258.0,2517,-2927.0,-258.0,2517.0,12.918173598553345,4191.0,3.0886124458332107,Financial Sector Benchmark,1.599753668726425,6.667947558770344,1.2711555959963603,True,83942,0.08308082045109415,-3185.0,258.0,-2927.0,117996,38.0,29.741176470588236,12.0,,False
701,INDUSINDBK,Mar 2017,14406,8343,5684.0,379.0,3,4171,191,4360,34.0,2868,48.0,13.0,19.908371511870055,39.455782312925166,774,598.0,20048,149026,8976,178648,1307,28,36702,140611,178648,48.0,Financials,Private Banks,2.54,Large Cap,11569.0,-285,-2768,11569.0,-285.0,-2768,11569.0,-285.0,-2768.0,13.891310665504214,5687.0,3.3517610448394546,Financial Sector Benchmark,1.605391608078456,7.218153637508476,1.3634619995204986,True,112324,0.08063902198737181,11284.0,285.0,11569.0,149026,48.0,34.525083612040135,13.0,,False
